search_term,status,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_text,match_type,impressions,clicks,cost,conversions,conversion_value,ctr,cpc,is_brand_term,routing_status,routing_reason,natural_intent,blocked_from
unified commerce platforms,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,unified commerce platform,EXACT,4,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B Other Keywords, but in NB - General B2B",B2B Other Keywords,
unified commerce protocol,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,unified commerce platform,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B Other Keywords, but in NB - General B2B",B2B Other Keywords,
unified commerce retail platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,unified commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B Other Keywords, but in NB - General B2B",B2B Other Keywords,
unified commerce solutions,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,unified commerce platform,EXACT,7,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B Other Keywords, but in NB - General B2B",B2B Other Keywords,
unified e commerce,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,unified commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
unified ecommerce,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,unified commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
unified retail commerce,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,unified commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
unified shopping,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,unified commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
universal commerce,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,unified commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
universal commerce platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,unified commerce platform,EXACT,4,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
universal commerce protocol ucp,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,unified commerce platform,EXACT,8,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
b to b commerce,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
b to b ecommerce,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
b to b platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,6,3,125.49,0.0,0.0,50.0,41.83,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
b2b commerce,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,28,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b commerce platform,ADDED,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B EComm, but in NB - General B2B",B2B EComm,B2C EComm
b2b commerce platforms,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,15,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B EComm, but in NB - General B2B",B2B EComm,B2C EComm
b2b commerce solution,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b commerce solutions,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b digital commerce,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b e business,ADDED,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b e commerce,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,31,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b e commerce platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,6,1,32.71,0.0,0.0,16.67,32.71,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b e commerce platforms,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b e commerce software,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b e commerce system,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b ecommerce,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,131,12,564.44,1.0,1.0,9.16,47.04,False,POTENTIAL_MISMATCH,"Expected B2B EComm, but in NB - General B2B",B2B EComm,B2C EComm
b2b ecommerce company,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B EComm, but in NB - General B2B",B2B EComm,B2C EComm
b2b ecommerce marketplace,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_NEGATIVE,Blocked from B2B EComm by negative [marketplace],B2B EComm,"B2B EComm, B2C EComm"
b2b ecommerce platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,32,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B EComm, but in NB - General B2B",B2B EComm,B2C EComm
b2b ecommerce portal,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B EComm, but in NB - General B2B",B2B EComm,B2C EComm
b2b ecommerce software,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,12,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B EComm, but in NB - General B2B",B2B EComm,B2C EComm
b2b ecommerce software solutions,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B EComm, but in NB - General B2B",B2B EComm,B2C EComm
b2b ecommerce store,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,4,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B EComm, but in NB - General B2B",B2B EComm,B2C EComm
b2b ecommerce system,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B EComm, but in NB - General B2B",B2B EComm,B2C EComm
b2b ecommerce websites,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B EComm, but in NB - General B2B",B2B EComm,B2C EComm
b2b ecommerce world,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,10,1,78.5,0.0,0.0,10.0,78.5,False,POTENTIAL_MISMATCH,"Expected B2B EComm, but in NB - General B2B",B2B EComm,B2C EComm
b2b electronic marketplace,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,13,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2C EComm"
b2b en ligne,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,4,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b eshop,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b exchange platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b in ecommerce,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b it platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,1,38.09,0.0,0.0,100.0,38.09,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b market platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b marketing place,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b marketing platforms,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,6,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b marketplace,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,161,11,439.03,0.0,0.0,6.83,39.91,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2B EComm, B2C EComm"
b2b marketplace platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2B EComm, B2C EComm"
b2b marketplace platforms,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2B EComm, B2C EComm"
b2b marketplace software,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2B EComm, B2C EComm"
b2b marketplace websites,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2B EComm, B2C EComm"
b2b marketplaces,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,78,9,440.14,0.0,0.0,11.54,48.9,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2B EComm, B2B EComm, B2C EComm"
b2b networking platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b online,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,21,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b online marketplace,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2C EComm"
b2b online marketplaces,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2B EComm, B2C EComm"
b2b online ordering platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b online platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b online selling,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b online services,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b online shopping,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b online store,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected B2B EComm, but in NB - General B2B",B2B EComm,B2C EComm
b2b onlineshop software,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,10,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b ordering platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,116,11,493.66,0.0,0.0,9.48,44.88,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b platform services,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b platforms,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,90,4,395.79,0.0,0.0,4.44,98.95,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b plattform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,4,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b procurement marketplace,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,4,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2C EComm"
b2b purchasing platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b sales platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,17,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b seller platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b selling platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b service marketplace,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2C EComm"
b2b service platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b services marketplace,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,11,1,39.39,0.0,0.0,9.09,39.39,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2C EComm"
b2b side,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b system,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b systems,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,11,2,42.26,0.0,0.0,18.18,21.13,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b trade marketplace,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2C EComm"
b2b trade platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b trading platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,3,1,42.05,0.0,0.0,33.33,42.05,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b webshop,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,6,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b websites,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,32,1,31.61,0.0,0.0,3.12,31.61,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b wholesale ecommerce platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected NB - Wholesalers, but in NB - General B2B",NB - Wholesalers,B2C EComm
b2b wholesale marketplace,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,8,1,16.8,0.0,0.0,12.5,16.8,False,POTENTIAL_MISMATCH,"Expected NB - Wholesalers, but in NB - General B2B",NB - Wholesalers,"B2B EComm, B2C EComm"
b2b wholesale marketplaces,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b commerce platform,EXACT,7,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected NB - Wholesalers, but in NB - General B2B",NB - Wholesalers,"B2B EComm, B2B EComm, B2C EComm"
